"","Transect","TP","Coral.ID","Growth_form","Colour_morph","Size","Healthy","Colour","Number","Area","Partial_mortality","Other_mortality","transect_ID","Timepoint","Site","Acropora","Cyano_mat","Other_hard_coral","Lyngbya","Macroalgae","Montipora","Other_benthic_invert","Other_branching","Other_calcifier","Other_substrate","Sediment","Soft_coral","Turf","Turf_sediment_matrix","Total_hardcoral"
"117","EB05","April",45,"Enc","Brown","Medium","Health","Health",0,0,34,34,"April _ EB05","April","EB",6.5,8.2,0.292857143,2.1,0.858333333,4.15,0.433333333,1.75,0.275,1.4,7.9,0.2,3,14.1,28.9
"118","EB06","April",47,"Foliose","Brown","Medium","Diseased","Pale",4,8,34,26,"April _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"119","EB06","April",47,"Foliose","Brown","Medium","Diseased","Pale",4,8,34,26,"April _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"120","EB06","April",52,"Enc","Brown","Small","Diseased","Pale",1,5,25,20,"April _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"121","EB06","April",52,"Enc","Brown","Small","Diseased","Pale",1,5,25,20,"April _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"122","EB06","April",49,"Enc","Brown","Large","Diseased","Pale",4,6,34,28,"April _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"123","EB06","April",49,"Enc","Brown","Large","Diseased","Pale",4,6,34,28,"April _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"124","EB06","April",50,"Enc","Brown","Small","Diseased","Pale",2,5,26,21,"April _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"125","EB06","April",50,"Enc","Brown","Small","Diseased","Pale",2,5,26,21,"April _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"126","EB06","April",51,"Foliose","Brown","Medium","Diseased","Health",1,4,9,5,"April _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"127","EB06","April",51,"Foliose","Brown","Medium","Diseased","Health",1,4,9,5,"April _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"128","EB06","December",290,"Foliose","Brown","Large","Diseased","Health",4,4,24,20,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"129","EB06","December",290,"Foliose","Brown","Large","Diseased","Health",4,4,24,20,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"130","EB06","December",291,"Foliose","Brown","Large","Diseased","Health",6,15,35,20,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"131","EB06","December",291,"Foliose","Brown","Large","Diseased","Health",6,15,35,20,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"132","EB06","April",48,"Foliose","Brown","Medium","Diseased","Pale",1,23,31,8,"April _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"133","EB06","April",48,"Foliose","Brown","Medium","Diseased","Pale",1,23,31,8,"April _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"134","EB06","December",294,"Foliose","Purple","Large","Diseased","Health",1,4,25,21,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"135","EB06","December",294,"Foliose","Purple","Large","Diseased","Health",1,4,25,21,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"136","EB06","December",295,"Foliose","Purple","Large","Health","Health",0,0,28,28,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"137","EB06","December",295,"Foliose","Purple","Large","Health","Health",0,0,28,28,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"138","EB06","December",296,"Enc","Brown","Medium","Diseased","Health",4,40,60,20,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"139","EB06","December",296,"Enc","Brown","Medium","Diseased","Health",4,40,60,20,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"140","EB06","April",53,"Enc","Brown","Small","Health","Health",0,0,6,6,"April _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"141","EB06","April",53,"Enc","Brown","Small","Health","Health",0,0,6,6,"April _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"142","EB06","December",292,"Foliose","Brown","Large","Diseased","Health",1,3,10,7,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"143","EB06","December",292,"Foliose","Brown","Large","Diseased","Health",1,3,10,7,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"144","EB06","December",293,"Enc","Brown","Small","Diseased","Health",2,5,7,2,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"145","EB06","December",293,"Enc","Brown","Small","Diseased","Health",2,5,7,2,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"146","EB06","December",297,"Enc","Brown","Large","Diseased","Pale",6,10,60,50,"December _ EB06","Dec","EB",1.75,0.05,0.15,16.9,0.516666667,3.1,0.2,0.15,0.15,10.6,6.8,1,4.2,12.5,12.1
"147","EB06","December",297,"Enc","Brown","Large","Diseased","Pale",6,10,60,50,"December _ EB06","April","EB",1.65,5.15,0.2,1.8,0.925,1.95,0.266666667,0,0.75,3.2,11,0.45,2.4,28,10
"148","EB07","April",62,"Foliose","Brown","Medium","Diseased","Health",5,14,28,14,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"149","EB07","April",62,"Foliose","Brown","Medium","Diseased","Health",5,14,28,14,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"150","EB07","April",64,"Foliose","Brown","Large","Diseased","Health",1,10,34,24,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"151","EB07","April",64,"Foliose","Brown","Large","Diseased","Health",1,10,34,24,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"152","EB07","April",61,"Foliose","Brown","Medium","Diseased","Health",3,5,36,31,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"153","EB07","April",61,"Foliose","Brown","Medium","Diseased","Health",3,5,36,31,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"154","EB07","April",60,"Foliose","Brown","Medium","Diseased","Pale",5,45,51,6,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"155","EB07","April",60,"Foliose","Brown","Medium","Diseased","Pale",5,45,51,6,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"156","EB07","December",301,"Enc","Brown","Small","Diseased","Health",2,3,10,7,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"157","EB07","December",301,"Enc","Brown","Small","Diseased","Health",2,3,10,7,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"158","EB07","April",72,"Enc","Brown","Medium","Diseased","Health",2,58,62,4,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"159","EB07","April",72,"Enc","Brown","Medium","Diseased","Health",2,58,62,4,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"160","EB07","April",73,"Foliose","Brown","Medium","Diseased","Health",3,28,34,6,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"161","EB07","April",73,"Foliose","Brown","Medium","Diseased","Health",3,28,34,6,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"162","EB07","April",65,"Foliose","Brown","Large","Diseased","Health",1,20,52,32,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"163","EB07","April",65,"Foliose","Brown","Large","Diseased","Health",1,20,52,32,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"164","EB07","April",66,"Foliose","Brown","Medium","Diseased","Health",2,5,18,13,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"165","EB07","April",66,"Foliose","Brown","Medium","Diseased","Health",2,5,18,13,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"166","EB07","April",63,"Foliose","Brown","Large","Diseased","Pale",4,16,23,7,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"167","EB07","April",63,"Foliose","Brown","Large","Diseased","Pale",4,16,23,7,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"168","EB07","December",303,"Foliose","Brown","Medium","Diseased","Pale",5,10,15,5,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"169","EB07","December",303,"Foliose","Brown","Medium","Diseased","Pale",5,10,15,5,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"170","EB07","April",69,"Enc","Brown","Small","Diseased","Health",1,8,16,8,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"171","EB07","April",69,"Enc","Brown","Small","Diseased","Health",1,8,16,8,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"172","EB07","April",70,"Enc","Brown","Medium","Health","Health",0,0,38,38,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"173","EB07","April",70,"Enc","Brown","Medium","Health","Health",0,0,38,38,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"174","EB07","April",71,"Foliose","Brown","Large","Diseased","Health",5,9,27,18,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"175","EB07","April",71,"Foliose","Brown","Large","Diseased","Health",5,9,27,18,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"176","EB07","April",58,"Enc","Brown","Small","Diseased","Health",2,14,31,17,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"177","EB07","April",58,"Enc","Brown","Small","Diseased","Health",2,14,31,17,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"178","EB07","April",59,"Foliose","Brown","Large","Diseased","Health",5,20,42,22,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"179","EB07","April",59,"Foliose","Brown","Large","Diseased","Health",5,20,42,22,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"180","EB07","December",299,"Foliose","Brown","Medium","Diseased","Pale",3,5,10,5,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"181","EB07","December",299,"Foliose","Brown","Medium","Diseased","Pale",3,5,10,5,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"182","EB07","December",300,"Enc","Brown","Small","Health","Pale",0,0,0,0,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"183","EB07","December",300,"Enc","Brown","Small","Health","Pale",0,0,0,0,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"184","EB07","December",302,"Enc","Brown","Small","Health","Pale",0,0,5,5,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"185","EB07","December",302,"Enc","Brown","Small","Health","Pale",0,0,5,5,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"186","EB07","April",68,"Foliose","Brown","Medium","Health","Health",0,0,22,22,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"187","EB07","April",68,"Foliose","Brown","Medium","Health","Health",0,0,22,22,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"188","EB07","December",304,"Enc","Brown","Small","Health","Pale",0,0,20,20,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"189","EB07","December",304,"Enc","Brown","Small","Health","Pale",0,0,20,20,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"190","EB07","December",305,"Foliose","Purple","Medium","Diseased","Health",4,4,30,26,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"191","EB07","December",305,"Foliose","Purple","Medium","Diseased","Health",4,4,30,26,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"192","EB07","April",67,"Foliose","Brown","Large","Diseased","Health",3,4,21,17,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"193","EB07","April",67,"Foliose","Brown","Large","Diseased","Health",3,4,21,17,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"194","EB07","December",311,"Foliose","Brown","Large","Diseased","Pale",7,8,23,15,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"195","EB07","December",311,"Foliose","Brown","Large","Diseased","Pale",7,8,23,15,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"196","EB07","December",308,"Foliose","Purple","Large","Health","Health",0,0,30,30,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"197","EB07","December",308,"Foliose","Purple","Large","Health","Health",0,0,30,30,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"198","EB07","December",309,"Enc","Brown","Small","Health","Health",0,0,10,10,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"199","EB07","December",309,"Enc","Brown","Small","Health","Health",0,0,10,10,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"200","EB07","December",310,"Foliose","Purple","Medium","Diseased","Pale",1,4,26,22,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"201","EB07","December",310,"Foliose","Purple","Medium","Diseased","Pale",1,4,26,22,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"202","EB07","December",306,"Foliose","Brown","Large","Diseased","Pale",1,5,40,35,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"203","EB07","December",306,"Foliose","Brown","Large","Diseased","Pale",1,5,40,35,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"204","EB07","December",298,"Foliose","Brown","Large","Diseased","Pale",3,10,30,20,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"205","EB07","December",298,"Foliose","Brown","Large","Diseased","Pale",3,10,30,20,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"206","EB07","April",54,"Enc","Brown","Small","Diseased","Pale",2,4,28,24,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"207","EB07","April",54,"Enc","Brown","Small","Diseased","Pale",2,4,28,24,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"208","EB07","April",55,"Enc","Brown","Medium","Diseased","Pale",4,8,34,26,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"209","EB07","April",55,"Enc","Brown","Medium","Diseased","Pale",4,8,34,26,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"210","EB07","April",56,"Enc","Brown","Small","Health","Health",0,0,8,8,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"211","EB07","April",56,"Enc","Brown","Small","Health","Health",0,0,8,8,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"212","EB07","December",307,"Foliose","Brown","Large","Diseased","Health",12,15,42,27,"December _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"213","EB07","December",307,"Foliose","Brown","Large","Diseased","Health",12,15,42,27,"December _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"214","EB07","April",57,"Enc","Brown","Small","Health","Pale",0,0,6,6,"April _ EB07","Dec","EB",0.4375,0.5,0.589285714,9.375,0.541666667,5.9375,0.125,0.25,0.1875,6.291666667,12.625,0.1875,2.75,19.375,21.5
"215","EB07","April",57,"Enc","Brown","Small","Health","Pale",0,0,6,6,"April _ EB07","April","EB",0,12.9,0.585714286,2.9,0.675,10.35,0.033333333,0.6,0.375,0.233333333,5.1,0.5,0.9,15.7,30.1
"216","EB11","April",74,"Foliose","Brown","Medium","Diseased","Pale",5,16,48,32,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"217","EB11","April",74,"Foliose","Brown","Medium","Diseased","Pale",5,16,48,32,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"218","EB11","April",75,"Foliose","Brown","Medium","Health","Health",0,0,3,3,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"219","EB11","April",75,"Foliose","Brown","Medium","Health","Health",0,0,3,3,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"220","EB11","April",77,"Foliose","Brown","Small","Health","Health",0,0,12,12,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"221","EB11","April",77,"Foliose","Brown","Small","Health","Health",0,0,12,12,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"222","EB11","April",78,"Foliose","Brown","Medium","Diseased","Health",6,8,37,29,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"223","EB11","April",78,"Foliose","Brown","Medium","Diseased","Health",6,8,37,29,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"224","EB11","April",79,"Enc","Brown","Small","Health","Pale",0,0,4,4,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"225","EB11","April",79,"Enc","Brown","Small","Health","Pale",0,0,4,4,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"226","EB11","April",76,"Foliose","Brown","Large","Diseased","Pale",6,26,51,25,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"227","EB11","April",76,"Foliose","Brown","Large","Diseased","Pale",6,26,51,25,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"228","EB11","December",316,"Enc","Brown","Small","Diseased","Pale",3,5,25,20,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"229","EB11","December",316,"Enc","Brown","Small","Diseased","Pale",3,5,25,20,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"230","EB11","December",312,"Enc","Brown","Small","Health","Health",0,0,5,5,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"231","EB11","December",312,"Enc","Brown","Small","Health","Health",0,0,5,5,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"232","EB11","December",313,"Foliose","Brown","Medium","Diseased","Health",2,4,20,16,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"233","EB11","December",313,"Foliose","Brown","Medium","Diseased","Health",2,4,20,16,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
